f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
9384,722147,53817,31.083,-83.8,+0086.3,2017,05,04,70.6,59.0,1000.7,8.2,5.7,18.1,77.0,64.4,99.99,999.9,0,1,0,0,1,0
9385,722134,63822,32.193,-82.372,+0083.5,2017,08,31,77.7,73.6,1007.7,6.9,3.3,15.0,93.2,73.4,99.99,999.9,1,1,0,0,1,0
9386,720348,63886,33.154,-83.241,+0117.0,2017,08,17,82.9,77.1,1003.3,9.8,2.2,15.0,91.4,75.2,99.99,999.9,0,1,0,0,0,0
9387,720347,63877,33.598,-83.139,+0206.4,2017,02,12,68.2,59.3,993.4,9.9,6.1,11.1,73.4,64.4,0.0,999.9,0,0,0,0,0,0
9388,720347,63877,33.598,-83.139,+0206.4,2017,08,06,78.4,71.5,992.5,9.3,0.9,13.0,89.6,69.8,99.99,999.9,0,1,0,0,1,0
9389,720289,63836,33.53,-82.516,+0151.8,2017,08,21,81.4,73.7,1004.4,9.8,2.1,7.0,90.9,72.7,0.0,999.9,0,0,0,0,0,0
9390,722136,53883,31.259,-81.466,+0007.9,2017,05,18,78.8,69.9,1019.4,10.0,7.4,11.1,82.4,75.2,0.0,999.9,0,0,0,0,0,0
9391,722134,63822,32.193,-82.372,+0083.5,2017,04,24,67.9,59.9,996.1,9.5,4.9,12.0,80.6,62.6,99.99,999.9,0,1,0,0,1,0
9392,747806,63809,32.955,-84.264,+0242.6,2017,01,25,53.1,35.5,984.2,10.0,3.0,12.0,71.6,35.6,0.0,999.9,0,0,0,0,0,0
9393,722217,63881,32.564,-82.985,+0094.2,2017,07,25,77.0,71.8,1007.0,8.7,1.7,9.9,87.8,71.6,99.99,999.9,0,1,0,0,1,0
9394,747806,63809,32.955,-84.264,+0242.6,2017,07,06,81.4,68.0,992.1,10.0,3.2,9.9,91.4,73.4,0.0,999.9,0,0,0,0,0,0
9395,723160,13870,31.536,-82.507,+0058.8,2017,01,03,70.0,66.2,1009.6,10.0,4.8,5.1,72.0,69.1,0.0,999.9,0,0,0,0,0,0
9396,723160,13870,31.536,-82.507,+0058.8,2017,01,10,44.7,39.3,1025.0,10.0,2.3,6.0,66.0,33.1,0.0,999.9,0,0,0,0,0,0
9397,747812,63813,34.013,-84.599,+0317.0,2017,08,22,84.9,69.0,982.0,9.8,3.4,8.9,91.9,73.4,0.0,999.9,0,0,0,0,0,0
9398,722175,13860,32.633,-83.6,+0089.6,2017,01,02,63.8,63.2,1008.9,7.1,2.3,9.9,66.2,60.8,3.79,999.9,0,1,0,0,1,0
9399,722250,13829,32.35,-85.0,+0070.7,2017,01,02,64.3,64.2,1010.2,7.3,3.4,27.0,68.7,60.8,2.67,999.9,1,1,0,0,1,0
9400,722185,53838,34.272,-83.83,+0388.6,2017,08,10,72.1,70.4,977.0,7.5,5.2,11.1,80.1,68.0,0.02,999.9,0,1,0,0,1,0
9401,722185,53838,34.272,-83.83,+0388.6,2017,06,30,71.7,70.6,974.1,7.1,5.1,15.0,77.0,69.1,1.66,999.9,0,1,0,0,0,0
9402,722175,13860,32.633,-83.6,+0089.6,2017,01,22,61.3,59.6,990.1,8.1,4.4,15.9,66.2,57.2,1.85,999.9,0,1,0,0,1,0
9403,723200,93801,34.348,-85.161,+0194.8,2017,10,22,58.2,54.6,1000.8,10.0,0.5,2.9,64.0,54.0,0.0,999.9,0,0,0,0,0,0
9404,722160,13869,31.536,-84.194,+0057.9,2017,10,22,70.2,63.4,1016.4,10.0,5.9,7.0,73.9,68.0,0.0,999.9,0,0,0,0,0,0
9405,723110,13873,33.948,-83.328,+0239.3,2017,10,22,58.0,55.3,996.4,10.0,4.7,6.0,60.1,55.9,0.0,999.9,0,0,0,0,0,0
9406,722195,03888,33.779,-84.521,+0256.0,2017,10,22,61.7,55.3,994.3,10.0,2.0,5.1,69.1,55.9,0.0,999.9,0,0,0,0,0,0
9407,722156,53873,34.123,-84.849,+0232.6,2017,10,22,57.3,55.7,997.0,10.0,1.0,2.9,61.0,55.9,0.0,999.9,0,0,0,0,0,0
9408,722170,03813,32.685,-83.653,+0104.6,2017,10,22,61.8,55.5,1011.0,10.0,1.7,5.1,66.0,57.0,0.0,999.9,0,0,0,0,0,0
9409,722255,93842,32.516,-84.942,+0119.5,2017,10,22,68.7,56.6,1009.0,10.0,6.0,8.0,71.1,66.0,0.0,999.9,0,0,0,0,0,0
9410,722270,13864,33.917,-84.517,+0325.5,2017,08,31,73.4,69.5,979.1,6.0,5.9,8.9,82.4,68.0,0.79,999.9,1,1,0,0,1,0
9411,747810,13857,30.967,-83.2,+0071.0,2017,01,22,67.0,64.4,992.0,8.0,10.5,32.1,77.5,60.4,4.08,999.9,1,1,0,0,1,0
9412,747812,63813,34.013,-84.599,+0317.0,2017,09,05,74.6,66.5,977.2,9.9,3.5,9.9,86.0,57.0,99.99,999.9,0,1,0,0,1,0
9413,722270,13864,33.917,-84.517,+0325.5,2017,01,23,51.0,47.1,954.6,7.7,11.2,19.0,55.4,46.4,0.92,999.9,0,1,0,0,0,0
9414,722181,13837,33.467,-82.039,+0128.9,2017,03,09,70.4,27.1,1007.0,10.0,4.2,9.9,79.0,55.9,0.0,999.9,0,0,0,0,0,0
9415,723110,13873,33.948,-83.328,+0239.3,2017,06,23,81.3,73.3,986.9,9.0,4.4,11.1,90.0,70.0,1.42,999.9,0,1,0,0,1,0
9416,747812,63813,34.013,-84.599,+0317.0,2017,10,10,76.6,71.3,980.7,8.2,2.6,8.0,84.2,73.0,0.02,999.9,0,1,0,0,0,0
9417,722270,13864,33.917,-84.517,+0325.5,2017,01,01,44.1,42.8,980.0,8.1,5.3,8.0,48.2,41.0,0.31,999.9,1,1,0,0,0,0
9418,722181,13837,33.467,-82.039,+0128.9,2017,01,02,62.1,58.9,1005.5,3.1,4.7,11.1,68.0,44.1,3.17,999.9,1,1,0,0,1,0
9419,722250,13829,32.35,-85.0,+0070.7,2017,01,06,45.9,41.5,1006.6,8.6,4.9,14.0,63.7,32.0,0.01,999.9,0,1,0,0,0,0
9420,722250,13829,32.35,-85.0,+0070.7,2017,01,20,67.7,62.8,1002.8,9.8,6.0,12.0,78.1,48.4,0.09,999.9,0,1,0,0,0,0
9421,722197,53819,33.355,-84.567,+0243.2,2017,01,03,59.3,56.1,984.0,8.2,4.0,9.9,64.0,51.1,2.61,999.9,0,1,0,0,0,0
9422,722156,53873,34.123,-84.849,+0232.6,2017,09,12,61.4,61.3,976.9,6.5,6.7,9.9,64.9,54.0,4.15,999.9,0,1,0,0,0,0
9423,722196,53863,33.875,-84.302,+0305.4,2017,05,05,53.0,49.7,966.7,7.5,9.1,18.1,72.0,48.0,0.87,999.9,0,1,0,0,1,0
9424,722180,03820,33.364,-81.963,+0040.2,2017,01,02,63.3,60.9,1015.5,3.8,3.1,8.9,70.0,60.1,2.44,999.9,1,1,0,0,1,0
9425,722185,53838,34.272,-83.83,+0388.6,2017,02,08,56.2,55.7,963.7,4.1,4.7,8.9,64.0,46.9,0.08,999.9,1,1,0,0,0,0
9426,722180,03820,33.364,-81.963,+0040.2,2017,07,03,77.4,73.4,1012.6,4.2,2.1,15.0,95.0,71.1,0.16,999.9,1,1,0,0,1,0
9427,747810,13857,30.967,-83.2,+0071.0,2017,02,13,66.0,48.3,1010.1,10.0,6.5,9.9,73.4,58.1,0.0,999.9,0,0,0,0,0,0
9428,722185,53838,34.272,-83.83,+0388.6,2017,04,27,67.8,61.3,964.7,9.4,5.0,8.9,81.0,55.0,0.0,999.9,0,1,0,0,1,0
9429,722181,13837,33.467,-82.039,+0128.9,2017,03,14,46.3,35.1,995.9,8.6,8.0,14.0,57.9,34.0,0.49,999.9,0,1,0,0,0,0
9430,747804,13824,32.017,-81.133,+0012.5,2017,06,14,80.2,77.0,1015.1,10.0,3.6,11.1,89.4,71.4,0.0,999.9,0,1,0,0,0,0
9431,723110,13873,33.948,-83.328,+0239.3,2017,01,21,59.6,57.6,980.4,5.8,3.5,15.0,77.0,55.0,0.11,999.9,1,1,0,0,1,0
9432,722255,93842,32.516,-84.942,+0119.5,2017,06,24,78.2,73.3,1001.5,9.3,5.8,17.1,93.0,73.0,0.0,999.9,0,1,0,0,1,0
9433,722255,93842,32.516,-84.942,+0119.5,2017,05,21,75.3,67.0,1003.8,9.7,5.1,9.9,88.0,69.1,1.36,999.9,0,1,0,0,1,0
9434,722156,53873,34.123,-84.849,+0232.6,2017,08,09,74.0,71.8,992.1,9.7,2.9,7.0,81.0,68.0,0.08,999.9,0,1,0,0,0,0
9435,722250,13829,32.35,-85.0,+0070.7,2017,01,26,61.0,48.2,1004.2,10.0,7.9,17.1,68.0,53.1,0.08,999.9,0,1,0,0,0,0
9436,722185,53838,34.272,-83.83,+0388.6,2017,01,21,58.9,56.9,964.0,5.7,4.0,19.0,72.0,51.1,0.18,999.9,1,1,0,0,0,0
9437,722195,03888,33.779,-84.521,+0256.0,2017,05,21,72.3,68.5,988.4,9.0,3.8,13.0,88.0,64.0,0.92,999.9,1,1,0,0,1,0
9438,722255,93842,32.516,-84.942,+0119.5,2017,03,01,68.0,60.8,1003.2,8.3,7.5,20.0,81.0,55.0,0.0,999.9,0,0,0,0,0,0
9439,722190,13874,33.63,-84.442,+0307.9,2017,05,24,70.2,62.0,965.9,9.2,9.1,18.1,77.0,64.4,0.43,999.9,0,1,0,0,0,0
9440,723160,13870,31.536,-82.507,+0058.8,2017,05,20,80.8,71.0,1010.9,8.3,5.1,13.0,93.0,61.0,0.04,999.9,0,1,0,0,1,0
9441,722185,53838,34.272,-83.83,+0388.6,2017,03,28,65.3,58.3,969.6,8.8,6.5,13.0,77.0,55.0,0.45,999.9,1,1,0,0,1,0
9442,747810,13857,30.967,-83.2,+0071.0,2017,07,14,80.6,73.5,1011.7,9.6,2.2,17.1,95.9,70.5,0.25,999.9,0,1,0,0,0,0
9443,722195,03888,33.779,-84.521,+0256.0,2017,01,23,51.8,46.1,963.0,8.8,9.4,17.1,63.0,48.0,0.63,999.9,0,1,0,0,0,0
9444,722170,03813,32.685,-83.653,+0104.6,2017,08,04,75.5,71.0,1005.2,8.4,3.8,18.1,88.0,70.0,1.45,999.9,0,1,0,0,1,0
9445,722181,13837,33.467,-82.039,+0128.9,2017,10,09,80.7,73.5,999.1,10.0,7.4,12.0,90.0,77.0,0.38,999.9,0,0,0,0,0,0
9446,722181,13837,33.467,-82.039,+0128.9,2017,05,21,78.9,68.3,1003.9,9.6,6.6,12.0,93.0,71.1,0.19,999.9,0,1,0,0,0,0
9447,722137,13878,31.152,-81.391,+0004.9,2017,05,20,80.7,73.3,1018.3,10.0,9.0,13.0,86.0,73.0,0.0,999.9,0,1,0,0,0,0
9448,722070,03822,32.131,-81.202,+0014.0,2017,01,17,62.6,56.6,1022.7,3.3,3.9,8.9,75.9,52.0,0.0,999.9,1,0,0,0,0,0
9449,722255,93842,32.516,-84.942,+0119.5,2017,01,03,61.1,57.2,998.6,8.9,6.3,14.0,66.0,57.9,3.79,999.9,0,1,0,0,1,0
9450,722180,03820,33.364,-81.963,+0040.2,2017,08,08,79.0,73.4,1010.6,8.9,4.5,11.1,84.9,73.4,0.06,999.9,0,1,0,0,0,0
9451,723200,93801,34.348,-85.161,+0194.8,2017,03,14,41.1,34.6,992.2,8.7,6.1,14.0,44.1,35.6,0.43,999.9,0,1,0,0,0,0
9452,722175,13860,32.633,-83.6,+0089.6,2017,01,15,59.9,51.0,1015.7,8.0,0.7,6.0,78.3,45.7,0.0,999.9,0,0,0,0,0,0
9453,722196,53863,33.875,-84.302,+0305.4,2017,07,01,76.2,70.8,983.1,9.7,5.9,18.1,89.1,70.0,0.72,999.9,0,1,0,0,1,0
9454,722170,03813,32.685,-83.653,+0104.6,2017,07,17,76.7,70.8,1003.0,10.0,2.9,8.9,91.9,71.1,0.05,999.9,0,0,0,0,0,0
9455,722196,53863,33.875,-84.302,+0305.4,2017,10,09,74.0,71.6,978.1,7.8,4.2,13.0,75.0,71.1,1.1,999.9,0,1,0,0,0,0
9456,722166,93845,30.783,-83.277,+0060.4,2017,06,05,75.3,72.0,1005.2,7.0,4.2,9.9,91.0,69.1,1.11,999.9,1,1,0,0,1,0
9457,722195,03888,33.779,-84.521,+0256.0,2017,10,13,70.8,66.9,990.5,9.3,3.5,8.9,84.9,59.0,0.0,999.9,0,0,0,0,0,0
9458,722170,03813,32.685,-83.653,+0104.6,2017,01,06,47.6,39.7,1001.6,9.0,4.8,11.1,63.0,34.0,0.0,999.9,0,1,0,0,0,0
9459,747810,13857,30.967,-83.2,+0071.0,2017,04,13,69.0,53.2,1014.2,10.0,3.5,8.9,82.9,52.7,0.04,999.9,0,0,0,0,0,0
9460,722156,53873,34.123,-84.849,+0232.6,2017,04,05,62.4,56.9,982.0,9.3,5.5,15.9,64.9,55.9,0.0,999.9,1,1,0,0,1,0
9461,722180,03820,33.364,-81.963,+0040.2,2017,10,09,81.5,74.5,1008.6,9.9,6.2,11.1,91.0,75.2,0.59,999.9,0,0,0,0,0,0
9462,747808,63803,33.98,-83.963,+0323.4,2017,10,02,63.2,50.1,988.0,10.0,7.5,12.0,77.0,54.0,0.0,999.9,0,0,0,0,0,0
9463,723160,13870,31.536,-82.507,+0058.8,2017,10,09,79.9,74.3,1007.0,7.7,4.7,9.9,90.0,75.0,0.37,999.9,0,0,0,0,0,0
9464,722197,53819,33.355,-84.567,+0243.2,2017,05,23,69.3,67.3,981.8,7.0,1.3,5.1,80.1,64.9,2.54,999.9,1,1,0,0,0,0
9465,722137,13878,31.152,-81.391,+0004.9,2017,07,02,83.7,75.5,1019.0,9.7,5.1,21.0,93.0,75.0,1.36,999.9,1,1,0,0,1,0
9466,723160,13870,31.536,-82.507,+0058.8,2017,01,14,59.0,52.7,1022.9,7.3,0.6,4.1,78.1,44.1,0.0,999.9,1,0,0,0,0,0
9467,722196,53863,33.875,-84.302,+0305.4,2017,07,05,79.1,70.2,984.5,6.0,3.7,14.0,93.9,69.1,0.18,999.9,1,0,0,0,0,0
9468,722190,13874,33.63,-84.442,+0307.9,2017,10,13,74.0,64.1,983.8,8.4,6.0,12.0,82.9,66.2,0.0,999.9,0,0,0,0,0,0
9469,722255,93842,32.516,-84.942,+0119.5,2017,02,28,58.9,56.6,1009.4,7.1,3.4,8.0,71.1,44.1,0.35,999.9,0,1,0,0,0,0
9470,722070,03822,32.131,-81.202,+0014.0,2017,05,23,74.3,70.2,1009.4,8.1,6.5,24.1,86.0,69.1,6.76,999.9,0,1,0,0,1,0
9471,722180,03820,33.364,-81.963,+0040.2,2017,04,30,78.7,69.1,1014.3,7.7,7.9,13.0,87.1,69.8,0.0,999.9,0,0,0,0,0,0
9472,722190,13874,33.63,-84.442,+0307.9,2017,04,23,65.9,59.5,973.0,8.6,7.0,17.1,75.9,60.8,0.01,999.9,0,1,0,0,1,0
9473,722166,93845,30.783,-83.277,+0060.4,2017,06,21,79.0,74.9,1009.6,9.9,4.6,8.9,84.9,72.0,0.9,999.9,0,1,0,0,0,0
9474,722255,93842,32.516,-84.942,+0119.5,2017,06,21,74.9,72.5,1003.2,8.8,4.7,8.9,79.0,73.0,0.26,999.9,1,1,0,0,0,0
9475,722070,03822,32.131,-81.202,+0014.0,2017,06,21,78.8,73.5,1016.5,9.4,4.3,11.1,89.1,73.9,0.55,999.9,1,1,0,0,1,0
9476,722166,93845,30.783,-83.277,+0060.4,2017,07,30,78.9,73.8,1004.1,7.8,4.4,9.9,89.1,75.0,0.38,999.9,0,1,0,0,1,0
9477,722197,53819,33.355,-84.567,+0243.2,2017,07,01,76.9,72.0,990.4,9.2,3.6,8.0,89.1,69.8,0.16,999.9,0,1,0,0,1,0
9478,723200,93801,34.348,-85.161,+0194.8,2017,07,05,77.4,72.7,996.3,6.1,2.2,15.9,90.0,68.0,0.5,999.9,1,1,0,0,1,0
9479,722270,13864,33.917,-84.517,+0325.5,2017,04,03,66.1,56.6,972.7,8.0,10.1,18.1,80.8,48.9,0.73,999.9,0,1,0,0,1,0
9480,722180,03820,33.364,-81.963,+0040.2,2017,07,17,78.7,73.0,1010.5,9.5,4.5,13.0,88.0,73.4,0.03,999.9,0,1,0,0,0,0
9481,722195,03888,33.779,-84.521,+0256.0,2017,01,07,26.9,19.5,992.1,8.6,9.1,14.0,44.1,21.0,0.48,999.9,0,1,1,0,0,0
9482,722270,13864,33.917,-84.517,+0325.5,2017,05,22,72.1,66.4,979.0,8.8,2.9,8.9,81.1,66.7,0.14,999.9,0,1,0,0,0,0
9483,747810,13857,30.967,-83.2,+0071.0,2017,01,25,57.1,46.9,1004.9,9.8,4.3,13.0,77.0,41.2,0.0,999.9,0,0,0,0,0,0
9484,722255,93842,32.516,-84.942,+0119.5,2017,05,24,72.6,63.7,988.2,9.1,6.1,15.0,82.0,66.0,1.23,999.9,0,1,0,0,0,0
9485,747812,63813,34.013,-84.599,+0317.0,2017,08,11,76.8,71.0,982.1,8.2,3.1,9.9,84.9,71.1,0.08,999.9,0,1,0,0,0,0
9486,722156,53873,34.123,-84.849,+0232.6,2017,06,21,73.7,71.2,991.1,9.5,1.8,6.0,80.1,69.8,0.1,999.9,0,1,0,0,0,0
9487,722255,93842,32.516,-84.942,+0119.5,2017,07,09,79.3,70.6,1002.6,9.4,3.1,8.0,91.9,72.0,0.0,999.9,0,1,0,0,1,0
9488,723110,13873,33.948,-83.328,+0239.3,2017,07,17,76.8,71.1,987.3,9.6,1.7,5.1,90.0,71.1,0.01,999.9,0,1,0,0,0,0
9489,722255,93842,32.516,-84.942,+0119.5,2017,03,14,44.8,37.0,1001.2,9.3,9.6,15.9,51.1,41.0,0.16,999.9,0,1,0,0,0,0
9490,723110,13873,33.948,-83.328,+0239.3,2017,04,24,55.0,53.2,979.0,8.9,6.5,12.0,66.0,51.1,2.18,999.9,0,1,0,0,0,0
9491,722196,53863,33.875,-84.302,+0305.4,2017,01,20,64.1,53.6,975.0,9.0,7.4,15.9,73.9,50.0,0.42,999.9,0,1,0,0,0,0
9492,722181,13837,33.467,-82.039,+0128.9,2017,07,26,79.0,70.6,1003.8,9.4,4.5,19.0,93.9,73.9,0.03,999.9,0,1,0,0,1,0
9493,723160,13870,31.536,-82.507,+0058.8,2017,06,06,75.2,71.8,1001.5,9.2,2.8,7.0,90.0,72.0,0.63,999.9,0,1,0,0,1,0
9494,747810,13857,30.967,-83.2,+0071.0,2017,02,09,65.4,50.9,1006.5,9.8,11.6,17.1,70.0,56.1,0.03,999.9,0,1,0,0,0,0
9495,723110,13873,33.948,-83.328,+0239.3,2017,01,22,58.8,57.9,972.4,6.9,4.6,13.0,64.0,55.0,2.52,999.9,1,1,0,0,0,0
9496,722166,93845,30.783,-83.277,+0060.4,2017,01,07,44.5,41.1,1011.4,8.3,10.2,20.0,68.0,36.0,1.66,999.9,0,1,0,0,0,0
9497,722196,53863,33.875,-84.302,+0305.4,2017,10,14,70.4,64.1,987.9,10.0,3.6,8.0,84.0,57.9,0.0,999.9,0,0,0,0,0,0
9498,722195,03888,33.779,-84.521,+0256.0,2017,08,31,73.5,70.8,986.6,7.9,3.8,8.0,84.0,69.1,0.0,999.9,0,1,0,0,1,0
9499,722181,13837,33.467,-82.039,+0128.9,2017,04,05,68.8,58.3,996.2,9.1,3.5,19.0,84.9,63.0,0.0,999.9,0,1,0,0,1,0
9500,722180,03820,33.364,-81.963,+0040.2,2017,07,26,78.4,73.3,1013.3,6.8,2.9,13.0,95.0,73.0,0.3,999.9,0,1,0,0,1,0
9501,747808,63803,33.98,-83.963,+0323.4,2017,10,03,67.0,55.4,991.8,10.0,6.9,12.0,78.1,55.0,0.0,999.9,0,0,0,0,0,0
9502,722270,13864,33.917,-84.517,+0325.5,2017,08,07,76.6,71.5,978.4,8.0,5.3,14.0,84.2,71.2,0.76,999.9,0,1,0,0,1,0
9503,722197,53819,33.355,-84.567,+0243.2,2017,06,18,75.8,70.4,984.9,9.7,2.7,8.9,90.0,64.9,0.0,999.9,0,1,0,0,0,0
9504,722181,13837,33.467,-82.039,+0128.9,2017,06,21,77.1,69.9,1003.9,9.7,3.8,6.0,86.0,73.0,0.29,999.9,0,1,0,0,0,0
9505,723110,13873,33.948,-83.328,+0239.3,2017,02,07,55.1,50.7,987.2,7.5,2.7,9.9,68.0,37.9,0.0,999.9,1,1,0,0,1,0
9506,722185,53838,34.272,-83.83,+0388.6,2017,05,22,70.0,67.6,972.5,8.1,2.4,14.0,78.1,64.0,0.21,999.9,1,1,0,0,1,0
9507,722170,03813,32.685,-83.653,+0104.6,2017,05,20,74.4,68.3,1005.4,9.4,3.5,19.0,88.0,66.0,0.0,999.9,0,1,0,0,1,0
9508,722160,13869,31.536,-84.194,+0057.9,2017,01,23,56.9,49.7,990.5,8.8,9.8,15.9,70.0,51.1,0.81,999.9,0,1,0,0,0,0
9509,722181,13837,33.467,-82.039,+0128.9,2017,10,13,77.9,70.6,1005.7,10.0,6.1,11.1,93.0,73.9,0.0,999.9,0,0,0,0,0,0
9510,722170,03813,32.685,-83.653,+0104.6,2017,06,12,77.1,70.9,1008.1,9.9,3.6,8.9,87.1,70.0,0.45,999.9,0,1,0,0,1,0
9511,722156,53873,34.123,-84.849,+0232.6,2017,08,31,73.0,70.7,989.1,9.5,3.4,7.0,82.9,69.1,0.9,999.9,0,1,0,0,0,0
9512,722160,13869,31.536,-84.194,+0057.9,2017,02,08,63.1,60.3,1004.1,7.5,6.3,14.0,79.0,48.9,1.99,999.9,1,1,0,0,1,0
9513,722160,13869,31.536,-84.194,+0057.9,2017,04,03,70.5,61.4,1005.9,8.9,8.9,24.1,90.0,51.1,0.0,999.9,1,1,0,0,1,0
9514,722070,03822,32.131,-81.202,+0014.0,2017,05,14,72.6,61.2,1010.0,10.0,6.4,11.1,84.0,64.9,1.39,999.9,0,0,0,0,0,0
9515,722197,53819,33.355,-84.567,+0243.2,2017,08,10,76.7,73.1,992.6,8.3,2.8,7.0,86.0,72.0,0.5,999.9,1,1,0,0,1,0
9516,722181,13837,33.467,-82.039,+0128.9,2017,09,12,69.7,61.5,992.1,9.7,8.1,20.0,72.0,60.1,3.43,999.9,0,1,0,0,0,0
9517,722166,93845,30.783,-83.277,+0060.4,2017,01,19,60.7,58.5,1010.3,4.3,1.5,7.0,79.0,51.1,0.0,999.9,1,0,0,0,0,0
9518,722170,03813,32.685,-83.653,+0104.6,2017,09,12,64.4,60.6,991.5,7.7,9.5,17.1,73.0,57.9,3.42,999.9,0,1,0,0,0,0
9519,723160,13870,31.536,-82.507,+0058.8,2017,04,04,70.9,64.0,1003.7,8.5,6.5,19.0,87.1,62.1,0.49,999.9,1,1,0,0,1,0
9520,722156,53873,34.123,-84.849,+0232.6,2017,02,07,54.1,51.8,987.3,5.6,2.9,6.0,66.0,44.1,0.28,999.9,1,1,0,0,1,0
9521,723200,93801,34.348,-85.161,+0194.8,2017,07,02,76.2,72.5,996.7,7.9,3.3,15.0,89.1,69.8,0.46,999.9,1,0,0,0,0,0
9522,722160,13869,31.536,-84.194,+0057.9,2017,07,11,79.6,73.6,1012.2,9.4,3.3,26.0,93.0,73.0,0.5,999.9,0,1,0,0,1,0
9523,722160,13869,31.536,-84.194,+0057.9,2017,06,07,74.0,71.1,1000.1,9.4,5.6,15.9,80.1,71.1,0.1,999.9,0,1,0,0,0,0
9524,723160,13870,31.536,-82.507,+0058.8,2017,06,12,76.5,71.9,1013.5,9.4,2.1,8.9,87.1,73.0,0.0,999.9,0,1,0,0,0,0
9525,723160,13870,31.536,-82.507,+0058.8,2017,09,13,68.4,64.5,1005.0,9.9,1.7,7.0,84.0,62.1,0.0,999.9,0,0,0,0,0,0
9526,722170,03813,32.685,-83.653,+0104.6,2017,05,21,76.1,68.2,1005.4,9.7,5.6,22.0,86.0,68.0,1.03,999.9,0,1,0,0,1,0
9527,722090,03875,31.883,-81.567,+0013.7,2017,05,15,72.8,58.3,1012.8,10.0,1.7,6.0,89.1,57.4,0.0,999.9,0,0,0,0,0,0
9528,722090,03875,31.883,-81.567,+0013.7,2017,01,25,55.7,43.0,1011.0,9.8,1.9,8.9,75.2,41.9,0.0,999.9,0,0,0,0,0,0
9529,722270,13864,33.917,-84.517,+0325.5,2017,08,10,75.3,70.2,983.0,9.0,5.4,8.0,83.3,69.6,0.34,999.9,0,1,0,0,1,0
9530,722175,13860,32.633,-83.6,+0089.6,2017,01,16,60.6,52.9,1013.9,8.6,1.3,6.0,77.2,47.8,0.0,999.9,0,0,0,0,0,0
9531,722250,13829,32.35,-85.0,+0070.7,2017,08,03,76.0,71.3,1009.9,9.6,2.5,11.1,80.8,71.6,0.06,999.9,0,1,0,0,0,0
9532,722070,03822,32.131,-81.202,+0014.0,2017,01,07,44.9,39.3,1015.4,8.4,11.3,19.0,64.0,37.0,1.12,999.9,0,1,0,0,0,0
9533,722181,13837,33.467,-82.039,+0128.9,2017,01,21,64.6,58.6,994.1,7.1,4.3,11.1,78.1,59.0,0.0,999.9,1,1,0,0,0,0
9534,722160,13869,31.536,-84.194,+0057.9,2017,07,08,80.5,72.0,1010.8,9.3,5.5,15.9,91.9,72.0,0.0,999.9,0,1,0,0,1,0
9535,722137,13878,31.152,-81.391,+0004.9,2017,01,17,61.8,59.1,1023.4,4.4,2.9,7.0,75.0,55.0,0.0,999.9,1,0,0,0,0,0
9536,722156,53873,34.123,-84.849,+0232.6,2017,01,07,25.0,15.1,997.2,7.8,6.6,12.0,41.0,19.9,0.33,999.9,1,1,1,0,0,0
9537,722270,13864,33.917,-84.517,+0325.5,2017,03,27,65.6,55.7,978.7,8.8,2.8,8.9,78.8,53.6,0.0,999.9,0,1,0,0,0,0
9538,722180,03820,33.364,-81.963,+0040.2,2017,10,11,81.5,75.1,1011.9,8.5,2.0,7.0,91.9,73.9,0.0,999.9,0,1,0,0,0,0
9539,723160,13870,31.536,-82.507,+0058.8,2017,07,30,80.7,70.8,1004.4,9.6,3.5,8.9,89.1,75.0,0.0,999.9,0,0,0,0,0,0
9540,722190,13874,33.63,-84.442,+0307.9,2017,03,13,38.7,34.9,984.2,9.0,9.9,14.0,45.0,36.0,0.02,999.9,0,1,0,0,0,0
9541,722181,13837,33.467,-82.039,+0128.9,2017,05,05,61.7,52.3,987.5,9.5,8.2,13.0,70.0,55.4,0.23,999.9,0,1,0,0,0,0
9542,722160,13869,31.536,-84.194,+0057.9,2017,01,20,68.1,64.4,1005.6,8.9,6.3,12.0,79.0,50.0,0.15,999.9,1,1,0,0,0,0
9543,722070,03822,32.131,-81.202,+0014.0,2017,01,15,58.3,51.2,1025.1,4.1,2.1,7.0,79.0,46.0,0.0,999.9,1,0,0,0,0,0
9544,722195,03888,33.779,-84.521,+0256.0,2017,06,22,74.8,73.2,988.0,8.9,3.8,9.9,84.0,70.0,0.2,999.9,0,1,0,0,0,0
9545,723160,13870,31.536,-82.507,+0058.8,2017,06,27,77.4,70.7,1009.2,7.3,1.9,8.9,89.1,70.0,0.0,999.9,1,1,0,0,0,0
9546,722195,03888,33.779,-84.521,+0256.0,2017,04,03,67.4,55.8,980.4,9.5,6.8,22.9,82.9,46.0,0.0,999.9,0,1,0,0,1,0
9547,747810,13857,30.967,-83.2,+0071.0,2017,01,18,64.3,59.7,1012.4,7.8,4.7,12.0,79.7,52.3,0.0,999.9,1,0,0,0,0,0
9548,723200,93801,34.348,-85.161,+0194.8,2017,08,11,77.7,74.1,995.3,10.0,2.2,5.1,88.0,72.0,0.75,999.9,0,0,0,0,0,0
9549,722170,03813,32.685,-83.653,+0104.6,2017,04,05,69.8,63.7,997.5,8.8,5.3,15.9,82.9,60.1,0.01,999.9,0,1,0,0,1,0
