f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
168,720257,63835,31.397,-84.895,+0065.2,2016,06,25,86.4,70.7,1010.1,10.0,1.7,12.0,98.6,75.2,99.99,999.9,0,1,0,0,1,0
169,720257,63835,31.397,-84.895,+0065.2,2016,09,29,79.7,63.3,1007.0,9.3,3.2,8.9,91.4,69.8,0.0,999.9,0,0,0,0,0,0
170,720257,63835,31.397,-84.895,+0065.2,2016,03,21,50.7,31.0,1015.8,9.4,4.6,11.1,62.6,39.2,0.0,999.9,0,0,0,0,0,0
171,720257,63835,31.397,-84.895,+0065.2,2016,08,26,81.2,67.8,1010.3,9.6,2.3,11.1,95.0,69.8,0.0,999.9,0,0,0,0,0,0
172,720257,63835,31.397,-84.895,+0065.2,2016,01,13,45.5,34.5,1016.1,10.0,0.9,6.0,60.8,33.8,0.0,999.9,0,0,0,0,0,0
173,720257,63835,31.397,-84.895,+0065.2,2016,11,15,56.6,40.9,1008.6,10.0,0.5,6.0,77.0,41.0,0.0,999.9,0,0,0,0,0,0
174,720257,63835,31.397,-84.895,+0065.2,2016,04,03,60.4,41.5,1011.1,10.0,1.2,8.0,73.4,48.2,0.0,999.9,0,0,0,0,0,0
175,720257,63835,31.397,-84.895,+0065.2,2016,03,08,62.2,51.6,1016.0,9.5,1.8,8.9,78.8,48.2,0.0,999.9,0,0,0,0,0,0
176,720257,63835,31.397,-84.895,+0065.2,2016,09,04,80.9,72.1,1011.0,9.6,2.0,9.9,89.6,75.2,99.99,999.9,0,1,0,0,0,0
177,720257,63835,31.397,-84.895,+0065.2,2016,10,28,68.3,55.9,1015.9,9.9,0.5,9.9,86.0,55.4,0.0,999.9,0,0,0,0,0,0
178,720257,63835,31.397,-84.895,+0065.2,2016,01,19,39.7,26.8,1021.8,10.0,1.0,8.0,51.8,30.2,0.0,999.9,0,0,0,0,0,0
179,720257,63835,31.397,-84.895,+0065.2,2016,07,29,85.6,72.3,1009.1,9.9,1.5,8.9,96.8,77.0,0.0,999.9,0,0,0,0,0,0
180,720257,63835,31.397,-84.895,+0065.2,2016,03,01,60.3,52.9,1011.2,8.1,2.3,13.0,78.8,46.4,0.0,999.9,1,0,0,0,0,0
181,720257,63835,31.397,-84.895,+0065.2,2016,02,16,57.7,49.3,1003.6,9.0,3.7,14.0,68.0,48.2,99.99,999.9,0,1,0,0,1,0
182,720257,63835,31.397,-84.895,+0065.2,2016,06,29,81.8,72.5,1006.3,8.0,2.0,12.0,91.4,75.2,99.99,999.9,0,1,0,0,1,0
183,720257,63835,31.397,-84.895,+0065.2,2016,05,13,77.3,66.3,1009.5,10.0,0.4,8.0,87.8,69.8,0.0,999.9,0,0,0,0,0,0
184,720257,63835,31.397,-84.895,+0065.2,2016,08,02,82.0,75.2,1011.1,6.5,0.8,13.0,91.4,77.0,99.99,999.9,1,1,0,0,0,0
185,720257,63835,31.397,-84.895,+0065.2,2016,08,18,82.6,72.2,1012.2,10.0,0.0,6.0,95.0,73.4,0.0,999.9,0,0,0,0,0,0
186,720257,63835,31.397,-84.895,+0065.2,2016,01,22,57.1,52.6,1001.1,9.5,5.6,15.0,64.4,42.8,99.99,999.9,0,1,0,0,1,0
187,720257,63835,31.397,-84.895,+0065.2,2016,05,18,75.5,70.6,1006.9,7.8,0.1,2.9,86.0,69.8,99.99,999.9,1,1,0,0,1,0
188,720257,63835,31.397,-84.895,+0065.2,2016,04,30,78.5,69.2,1006.1,9.0,0.8,8.9,89.6,66.2,0.0,999.9,0,0,0,0,0,0
189,720257,63835,31.397,-84.895,+0065.2,2016,08,27,81.0,68.8,1009.2,10.0,1.3,9.9,95.0,71.6,0.0,999.9,0,0,0,0,0,0
190,720257,63835,31.397,-84.895,+0065.2,2016,03,26,66.9,64.9,1009.1,7.3,0.8,8.9,69.8,64.4,99.99,999.9,0,1,0,0,1,0
191,720257,63835,31.397,-84.895,+0065.2,2016,10,15,71.2,60.2,1014.7,9.4,1.5,9.9,86.0,59.0,0.0,999.9,0,0,0,0,0,0
192,720257,63835,31.397,-84.895,+0065.2,2016,12,30,49.3,23.6,1017.6,10.0,2.2,9.9,59.0,37.4,0.0,999.9,0,0,0,0,0,0
193,720257,63835,31.397,-84.895,+0065.2,2016,09,03,80.2,70.3,1007.9,10.0,1.7,7.0,89.6,71.6,0.0,999.9,0,0,0,0,0,0
194,720257,63835,31.397,-84.895,+0065.2,2016,05,15,70.8,54.3,1009.9,9.9,1.1,8.9,80.6,60.8,0.0,999.9,0,0,0,0,0,0
195,720257,63835,31.397,-84.895,+0065.2,2016,10,19,74.1,60.4,1010.4,10.0,0.3,8.0,91.4,60.8,0.0,999.9,0,0,0,0,0,0
196,720257,63835,31.397,-84.895,+0065.2,2016,08,06,81.1,73.8,1005.8,7.3,0.5,9.9,95.0,75.2,99.99,999.9,1,1,0,0,1,0
197,720257,63835,31.397,-84.895,+0065.2,2016,10,29,69.0,54.4,1015.0,9.9,0.2,6.0,87.8,53.6,0.0,999.9,0,0,0,0,0,0
198,720257,63835,31.397,-84.895,+0065.2,2016,01,30,50.5,41.5,1011.9,10.0,0.4,9.9,71.6,35.6,0.0,999.9,0,0,0,0,0,0
199,720257,63835,31.397,-84.895,+0065.2,2016,11,26,58.7,44.6,1015.9,10.0,0.4,7.0,68.0,46.4,0.0,999.9,0,0,0,0,0,0
200,720257,63835,31.397,-84.895,+0065.2,2016,03,03,53.1,38.7,1010.5,10.0,2.5,14.0,73.4,37.4,0.0,999.9,0,0,0,0,0,0
201,720257,63835,31.397,-84.895,+0065.2,2016,04,18,62.6,47.5,1018.0,9.9,1.5,8.0,80.6,44.6,0.0,999.9,0,0,0,0,0,0
202,720257,63835,31.397,-84.895,+0065.2,2016,11,04,71.8,55.8,1011.9,9.8,1.5,8.9,87.8,59.0,0.0,999.9,0,0,0,0,0,0
203,720257,63835,31.397,-84.895,+0065.2,2016,03,16,73.7,63.8,1007.3,9.1,3.2,8.9,84.2,62.6,0.0,999.9,0,0,0,0,0,0
204,720257,63835,31.397,-84.895,+0065.2,2016,07,06,81.9,73.7,1011.7,8.4,2.3,12.0,95.0,75.2,99.99,999.9,0,1,0,0,1,0
205,720268,53882,30.983,-84.633,+0043.0,2016,02,01,61.2,52.6,1011.3,10.0,3.5,9.9,78.8,48.2,0.0,999.9,0,0,0,0,0,0
206,720268,53882,30.983,-84.633,+0043.0,2016,11,03,73.1,61.6,1018.3,10.0,1.2,6.0,86.0,60.8,0.0,999.9,0,0,0,0,0,0
207,720268,53882,30.983,-84.633,+0043.0,2016,07,23,81.1,72.7,1011.6,9.3,0.8,8.9,95.0,71.6,0.0,999.9,0,0,0,0,0,0
208,720268,53882,30.983,-84.633,+0043.0,2016,08,20,82.8,73.2,1010.0,9.8,0.7,8.0,91.4,77.0,0.0,999.9,0,0,0,0,0,0
209,720268,53882,30.983,-84.633,+0043.0,2016,02,14,46.0,23.0,1021.6,10.0,4.5,8.0,62.6,32.0,0.0,999.9,0,0,0,0,0,0
210,720268,53882,30.983,-84.633,+0043.0,2016,02,22,65.6,59.0,1011.6,8.5,3.8,8.0,71.6,59.0,0.0,999.9,1,0,0,0,0,0
211,720268,53882,30.983,-84.633,+0043.0,2016,04,02,65.7,56.6,1006.1,7.9,8.4,15.0,71.6,60.8,99.99,999.9,0,1,0,0,0,0
212,720268,53882,30.983,-84.633,+0043.0,2016,03,13,74.2,63.2,1008.8,9.0,7.5,15.0,84.2,66.2,99.99,999.9,0,1,0,0,0,0
213,720268,53882,30.983,-84.633,+0043.0,2016,10,25,65.2,46.3,1017.4,10.0,1.6,7.0,86.0,51.8,0.0,999.9,0,0,0,0,0,0
214,720268,53882,30.983,-84.633,+0043.0,2016,12,03,56.0,35.6,1018.1,9.9,4.7,9.9,62.6,51.8,0.0,999.9,0,0,0,0,0,0
215,720268,53882,30.983,-84.633,+0043.0,2016,08,18,82.5,73.2,1014.7,10.0,0.7,15.0,95.0,73.4,99.99,999.9,0,1,0,0,0,0
216,720268,53882,30.983,-84.633,+0043.0,2016,08,17,83.0,75.3,1016.1,8.8,0.4,8.0,91.4,77.0,99.99,999.9,0,1,0,0,0,0
217,720268,53882,30.983,-84.633,+0043.0,2016,07,26,81.9,73.1,1011.9,10.0,2.5,15.0,91.4,73.4,99.99,999.9,0,1,0,0,0,0
218,720268,53882,30.983,-84.633,+0043.0,2016,11,19,61.4,48.9,1016.7,7.3,5.0,17.1,73.4,51.8,0.0,999.9,1,0,0,0,0,0
219,720268,53882,30.983,-84.633,+0043.0,2016,10,03,73.6,59.8,1008.9,10.0,1.0,6.0,91.4,62.6,0.0,999.9,0,0,0,0,0,0
220,720268,53882,30.983,-84.633,+0043.0,2016,11,08,63.2,47.3,1018.9,10.0,4.9,9.9,73.4,53.6,0.0,999.9,0,0,0,0,0,0
221,720268,53882,30.983,-84.633,+0043.0,2016,04,05,65.1,45.7,1015.5,10.0,4.4,11.1,78.8,53.6,0.0,999.9,0,0,0,0,0,0
222,720268,53882,30.983,-84.633,+0043.0,2016,06,24,82.8,71.0,1013.5,10.0,1.9,7.0,91.4,73.4,0.0,999.9,0,0,0,0,0,0
223,720268,53882,30.983,-84.633,+0043.0,2016,09,07,77.2,67.4,1017.1,10.0,0.3,4.1,91.4,66.2,0.0,999.9,0,0,0,0,0,0
224,720268,53882,30.983,-84.633,+0043.0,2016,03,29,63.8,52.6,1013.5,9.4,2.3,8.9,71.6,55.4,0.0,999.9,0,0,0,0,0,0
225,720268,53882,30.983,-84.633,+0043.0,2016,09,24,81.5,69.9,1011.5,9.9,0.6,8.9,95.0,71.6,0.0,999.9,0,0,0,0,0,0
226,720268,53882,30.983,-84.633,+0043.0,2016,07,25,84.7,72.4,1011.7,9.8,2.2,12.0,96.8,77.0,0.0,999.9,0,0,0,0,0,0
227,720268,53882,30.983,-84.633,+0043.0,2016,09,16,80.8,70.8,1012.5,10.0,2.7,11.1,91.4,71.6,0.0,999.9,0,0,0,0,0,0
228,720268,53882,30.983,-84.633,+0043.0,2016,06,10,82.0,65.6,1011.2,9.9,2.0,7.0,95.0,71.6,0.0,999.9,0,0,0,0,0,0
229,720268,53882,30.983,-84.633,+0043.0,2016,08,10,78.3,74.3,1011.0,8.9,2.9,11.1,84.2,77.0,99.99,999.9,0,1,0,0,0,0
230,720268,53882,30.983,-84.633,+0043.0,2016,01,22,57.5,50.3,1003.9,9.8,11.0,20.0,64.4,42.8,99.99,999.9,0,1,0,0,0,0
231,720268,53882,30.983,-84.633,+0043.0,2016,10,18,74.4,62.7,1011.5,9.5,2.4,7.0,89.6,62.6,0.0,999.9,0,0,0,0,0,0
232,720268,53882,30.983,-84.633,+0043.0,2016,07,09,85.9,73.6,1012.4,10.0,3.2,15.9,96.8,77.0,0.0,999.9,0,0,0,0,0,0
233,720268,53882,30.983,-84.633,+0043.0,2016,12,17,61.7,55.0,1014.8,9.6,5.3,12.0,78.8,51.8,0.0,999.9,0,0,0,0,0,0
234,720268,53882,30.983,-84.633,+0043.0,2016,01,18,44.3,31.9,1017.8,10.0,5.9,12.0,53.6,35.6,0.0,999.9,0,0,0,0,0,0
235,720268,53882,30.983,-84.633,+0043.0,2016,07,29,84.1,72.8,1011.8,9.8,2.7,15.0,96.8,77.0,0.0,999.9,0,0,0,0,0,0
236,720268,53882,30.983,-84.633,+0043.0,2016,03,02,62.2,47.8,1013.0,10.0,8.3,14.0,71.6,53.6,99.99,999.9,0,1,0,0,0,0
237,720268,53882,30.983,-84.633,+0043.0,2016,09,18,78.7,73.6,1011.2,8.8,1.0,11.1,86.0,73.4,99.99,999.9,0,1,0,0,0,0
238,720268,53882,30.983,-84.633,+0043.0,2016,05,23,71.3,54.6,1009.5,10.0,2.7,8.9,84.2,55.4,0.0,999.9,0,0,0,0,0,0
239,720268,53882,30.983,-84.633,+0043.0,2016,05,26,78.0,63.9,1015.8,10.0,2.6,8.0,89.6,66.2,0.0,999.9,0,0,0,0,0,0
240,720268,53882,30.983,-84.633,+0043.0,2016,06,28,84.1,72.1,1010.2,10.0,1.9,8.9,96.8,73.4,0.0,999.9,0,0,0,0,0,0
241,720268,53882,30.983,-84.633,+0043.0,2016,10,11,65.3,51.3,1019.3,10.0,4.2,8.9,82.4,51.8,0.0,999.9,0,0,0,0,0,0
242,720268,53882,30.983,-84.633,+0043.0,2016,07,01,80.2,73.3,1010.9,9.1,0.6,8.0,91.4,73.4,99.99,999.9,1,1,0,0,0,0
243,720268,53882,30.983,-84.633,+0043.0,2016,08,15,79.9,72.5,1015.6,10.0,1.7,8.9,93.2,71.6,0.0,999.9,0,0,0,0,0,0
244,720268,53882,30.983,-84.633,+0043.0,2016,06,22,80.1,65.6,1014.7,10.0,1.4,7.0,91.4,69.8,0.0,999.9,0,0,0,0,0,0
245,720268,53882,30.983,-84.633,+0043.0,2016,08,02,79.8,74.5,1014.1,9.1,1.1,15.9,91.4,73.4,99.99,999.9,0,1,0,0,0,0
246,720268,53882,30.983,-84.633,+0043.0,2016,01,31,56.8,50.8,1014.6,8.4,4.3,8.9,71.6,48.2,0.0,999.9,1,0,0,0,0,0
247,720268,53882,30.983,-84.633,+0043.0,2016,02,11,46.2,33.0,1018.2,10.0,5.2,15.0,71.6,32.0,0.0,999.9,0,0,0,0,0,0
248,720268,53882,30.983,-84.633,+0043.0,2016,05,09,71.6,59.1,1013.7,10.0,4.0,13.0,82.4,59.0,0.0,999.9,0,0,0,0,0,0
249,720268,53882,30.983,-84.633,+0043.0,2016,08,12,79.6,74.0,1010.8,9.6,2.2,8.9,89.6,73.4,99.99,999.9,0,1,0,0,0,0
250,720268,53882,30.983,-84.633,+0043.0,2016,03,27,64.2,62.1,1013.6,7.9,4.3,21.0,69.8,62.6,99.99,999.9,0,1,0,0,0,0
251,720268,53882,30.983,-84.633,+0043.0,2016,08,13,80.5,73.7,1011.2,9.0,2.5,9.9,91.4,73.4,99.99,999.9,0,1,0,0,0,0
252,720268,53882,30.983,-84.633,+0043.0,2016,06,29,81.3,72.4,1009.3,9.4,1.7,17.1,93.2,71.6,99.99,999.9,0,1,0,0,0,0
253,720268,53882,30.983,-84.633,+0043.0,2016,08,11,79.3,74.6,1012.6,9.3,2.1,9.9,89.6,77.0,99.99,999.9,0,1,0,0,0,0
254,720268,53882,30.983,-84.633,+0043.0,2016,02,15,53.6,44.7,1014.3,9.9,7.6,22.0,71.6,42.8,0.0,999.9,0,0,0,0,0,0
255,720268,53882,30.983,-84.633,+0043.0,2016,04,28,74.6,69.7,1008.6,7.9,3.7,8.9,80.6,69.8,99.99,999.9,0,1,0,0,0,0
256,720268,53882,30.983,-84.633,+0043.0,2016,05,13,77.2,64.9,1012.0,10.0,4.9,12.0,86.0,71.6,0.0,999.9,0,0,0,0,0,0
257,720268,53882,30.983,-84.633,+0043.0,2016,02,07,45.1,31.4,1016.1,10.0,6.1,17.1,59.0,35.6,0.0,999.9,0,0,0,0,0,0
258,720268,53882,30.983,-84.633,+0043.0,2016,01,25,43.2,36.5,1018.8,9.9,1.2,7.0,64.4,32.0,0.0,999.9,0,0,0,0,0,0
259,720268,53882,30.983,-84.633,+0043.0,2016,01,16,54.4,51.0,1004.8,6.6,1.8,7.0,64.4,46.4,0.0,999.9,1,0,0,0,0,0
260,720268,53882,30.983,-84.633,+0043.0,2016,09,22,81.0,69.6,1011.3,10.0,1.5,8.9,91.4,71.6,99.99,999.9,0,1,0,0,0,0
261,720268,53882,30.983,-84.633,+0043.0,2016,08,22,82.8,73.4,1013.1,10.0,0.6,7.0,95.0,77.0,0.0,999.9,0,0,0,0,0,0
262,720268,53882,30.983,-84.633,+0043.0,2016,07,20,82.9,72.4,1015.9,10.0,0.1,4.1,95.0,73.4,0.0,999.9,0,0,0,0,0,0
263,720268,53882,30.983,-84.633,+0043.0,2016,10,04,77.5,67.1,1008.8,10.0,6.2,13.0,89.6,68.0,99.99,999.9,0,1,0,0,0,0
264,720268,53882,30.983,-84.633,+0043.0,2016,09,30,70.6,54.2,1011.9,10.0,0.5,6.0,80.6,55.4,0.0,999.9,0,0,0,0,0,0
265,720289,63836,33.53,-82.516,+0151.8,2016,09,15,77.2,69.6,1001.6,8.3,1.0,8.0,92.7,66.2,0.0,999.9,0,0,0,0,0,0
266,720289,63836,33.53,-82.516,+0151.8,2016,01,09,50.4,49.7,998.7,5.6,4.5,8.0,53.8,48.2,0.0,999.9,0,0,0,0,0,0
267,720289,63836,33.53,-82.516,+0151.8,2016,03,05,47.8,42.0,1004.1,10.0,1.0,8.0,64.4,33.4,0.0,999.9,0,0,0,0,0,0
268,720289,63836,33.53,-82.516,+0151.8,2016,10,06,72.5,63.2,1003.4,10.0,2.8,7.0,83.7,65.7,0.0,999.9,0,0,0,0,0,0
269,720289,63836,33.53,-82.516,+0151.8,2016,03,04,46.7,44.1,999.5,8.1,4.2,11.1,58.3,40.6,0.0,999.9,0,0,0,0,0,0
270,720289,63836,33.53,-82.516,+0151.8,2016,11,02,66.6,61.9,1009.5,6.3,0.4,5.1,82.6,54.7,0.0,999.9,0,0,0,0,0,0
271,720289,63836,33.53,-82.516,+0151.8,2016,06,10,78.4,68.4,1000.9,10.0,1.4,7.0,93.2,64.4,0.0,999.9,0,0,0,0,0,0
272,720289,63836,33.53,-82.516,+0151.8,2016,12,14,52.9,52.7,1000.7,5.4,0.3,4.1,54.7,51.1,0.0,999.9,0,0,0,0,0,0
273,720289,63836,33.53,-82.516,+0151.8,2016,12,25,58.1,52.9,1010.3,9.0,0.5,4.1,76.5,44.6,0.0,999.9,0,0,0,0,0,0
274,720289,63836,33.53,-82.516,+0151.8,2016,10,09,69.4,54.3,1001.1,9.6,0.1,2.9,82.8,51.4,0.0,999.9,0,0,0,0,0,0
275,720289,63836,33.53,-82.516,+0151.8,2016,02,07,46.7,31.4,1002.8,10.0,4.9,12.0,59.0,35.6,0.0,999.9,0,0,0,0,0,0
276,720289,63836,33.53,-82.516,+0151.8,2016,01,24,36.5,26.8,1001.9,10.0,2.2,13.0,54.7,24.4,0.0,999.9,0,0,0,0,0,0
277,720289,63836,33.53,-82.516,+0151.8,2016,01,19,33.0,13.5,1010.7,10.0,5.1,8.9,45.5,24.4,0.0,999.9,0,0,0,0,0,0
278,720289,63836,33.53,-82.516,+0151.8,2016,12,18,68.5,64.3,1001.4,10.0,4.5,12.0,80.6,59.2,0.0,999.9,0,0,0,0,0,0
279,720289,63836,33.53,-82.516,+0151.8,2016,09,17,75.9,68.2,1003.6,9.2,1.7,7.0,90.5,63.5,0.0,999.9,0,0,0,0,0,0
280,720289,63836,33.53,-82.516,+0151.8,2016,10,07,72.6,67.5,999.2,9.6,0.9,5.1,78.4,68.4,0.0,999.9,0,0,0,0,0,0
281,720289,63836,33.53,-82.516,+0151.8,2016,12,06,55.4,55.4,993.9,6.4,1.5,8.0,57.4,52.7,0.0,999.9,0,0,0,0,0,0
282,720289,63836,33.53,-82.516,+0151.8,2016,08,31,80.7,72.9,998.7,8.7,0.0,7.0,94.5,69.4,0.0,999.9,0,0,0,0,0,0
283,720289,63836,33.53,-82.516,+0151.8,2016,04,20,71.0,54.1,1002.6,10.0,1.5,7.0,88.0,58.3,0.0,999.9,0,0,0,0,0,0
284,720289,63836,33.53,-82.516,+0151.8,2016,03,22,50.9,35.7,1008.2,10.0,2.3,8.9,71.2,33.1,0.0,999.9,0,0,0,0,0,0
285,720289,63836,33.53,-82.516,+0151.8,2016,02,29,60.1,43.0,1002.0,10.0,6.3,13.0,74.7,49.1,0.0,999.9,0,0,0,0,0,0
286,720289,63836,33.53,-82.516,+0151.8,2016,03,19,68.5,56.4,995.2,10.0,2.6,8.9,78.8,60.8,0.0,999.9,0,0,0,0,0,0
287,720289,63836,33.53,-82.516,+0151.8,2016,04,08,59.8,47.2,994.4,10.0,5.6,17.1,67.5,52.7,0.0,999.9,0,0,0,0,0,0
288,720289,63836,33.53,-82.516,+0151.8,2016,12,15,48.3,38.5,1003.5,7.6,2.0,8.9,55.2,40.6,0.0,999.9,0,0,0,0,0,0
289,720289,63836,33.53,-82.516,+0151.8,2016,04,27,75.6,64.5,995.1,10.0,3.4,9.9,88.9,63.9,0.0,999.9,0,0,0,0,0,0
290,720289,63836,33.53,-82.516,+0151.8,2016,07,05,85.0,75.7,1000.6,10.0,5.2,12.0,97.2,75.4,0.0,999.9,0,0,0,0,0,0
291,720289,63836,33.53,-82.516,+0151.8,2016,06,09,74.5,63.6,998.6,10.0,2.3,8.0,90.7,58.1,0.0,999.9,0,0,0,0,0,0
292,720294,53898,33.78,-82.816,+0196.6,2016,07,12,83.4,70.5,995.8,9.2,3.6,8.9,96.8,69.8,0.0,999.9,0,0,0,0,0,0
293,720294,53898,33.78,-82.816,+0196.6,2016,07,26,86.7,72.9,993.6,10.0,3.5,9.9,98.6,75.2,0.0,999.9,0,0,0,0,0,0
294,720294,53898,33.78,-82.816,+0196.6,2016,01,28,50.4,45.9,991.7,9.8,0.3,4.1,55.4,44.6,99.99,999.9,0,1,0,0,0,0
295,720294,53898,33.78,-82.816,+0196.6,2016,10,11,61.2,48.2,1003.7,10.0,3.2,8.0,75.2,48.2,0.0,999.9,0,0,0,0,0,0
296,720294,53898,33.78,-82.816,+0196.6,2016,08,25,80.5,72.3,998.4,9.6,1.1,5.1,96.8,69.8,0.0,999.9,0,0,0,0,0,0
297,720294,53898,33.78,-82.816,+0196.6,2016,12,29,60.4,50.1,991.1,9.4,8.4,22.0,66.2,51.8,99.99,999.9,0,1,0,0,0,0
298,720294,53898,33.78,-82.816,+0196.6,2016,07,25,87.0,74.8,993.7,10.0,2.5,9.9,96.8,77.0,0.0,999.9,0,0,0,0,0,0
299,720294,53898,33.78,-82.816,+0196.6,2016,09,21,78.4,66.7,994.3,10.0,3.4,9.9,91.4,68.0,0.0,999.9,0,0,0,0,0,0
300,720294,53898,33.78,-82.816,+0196.6,2016,12,23,52.3,35.2,1003.7,10.0,5.2,9.9,60.8,42.8,0.0,999.9,0,0,0,0,0,0
301,720294,53898,33.78,-82.816,+0196.6,2016,08,01,80.2,75.8,995.3,7.8,3.0,12.0,96.8,75.2,99.99,999.9,0,1,0,0,1,0
302,720294,53898,33.78,-82.816,+0196.6,2016,02,14,37.3,16.7,1004.7,10.0,3.5,9.9,46.4,32.0,0.0,999.9,0,0,0,0,0,0
303,720294,53898,33.78,-82.816,+0196.6,2016,01,09,51.9,51.7,991.9,4.4,2.0,8.9,55.4,50.0,99.99,999.9,0,1,0,0,0,0
304,720294,53898,33.78,-82.816,+0196.6,2016,01,24,38.6,28.3,994.8,10.0,2.7,11.1,55.4,28.4,0.0,999.9,0,0,0,0,0,0
305,720294,53898,33.78,-82.816,+0196.6,2016,05,24,71.3,55.9,995.5,10.0,3.1,8.0,86.0,55.4,0.0,999.9,0,0,0,0,0,0
306,720294,53898,33.78,-82.816,+0196.6,2016,12,25,59.4,53.8,1003.4,9.6,0.5,4.1,75.2,46.4,0.0,999.9,0,0,0,0,0,0
307,720294,53898,33.78,-82.816,+0196.6,2016,10,16,70.2,63.0,999.8,9.1,2.0,6.0,82.4,62.6,0.0,999.9,0,0,0,0,0,0
308,720294,53898,33.78,-82.816,+0196.6,2016,07,27,86.3,74.0,993.5,10.0,4.2,9.9,96.8,75.2,0.0,999.9,0,0,0,0,0,0
309,720294,53898,33.78,-82.816,+0196.6,2016,07,22,79.5,73.3,996.3,7.2,1.7,6.0,96.8,68.0,0.0,999.9,1,0,0,0,0,0
310,720294,53898,33.78,-82.816,+0196.6,2016,03,04,42.3,38.6,992.6,7.0,0.5,8.9,55.4,37.4,99.99,999.9,0,1,0,0,0,0
311,720294,53898,33.78,-82.816,+0196.6,2016,05,06,54.4,40.9,986.8,10.0,0.1,2.9,69.8,42.8,0.0,999.9,0,0,0,0,0,0
312,720294,53898,33.78,-82.816,+0196.6,2016,08,26,84.4,72.3,995.6,10.0,2.0,8.0,96.8,73.4,0.0,999.9,0,0,0,0,0,0
313,720294,53898,33.78,-82.816,+0196.6,2016,07,23,83.2,75.3,993.3,10.0,2.0,8.0,96.8,75.2,0.0,999.9,0,0,0,0,0,0
314,720294,53898,33.78,-82.816,+0196.6,2016,09,25,79.8,67.4,994.7,10.0,1.9,9.9,96.8,66.2,0.0,999.9,0,0,0,0,0,0
315,720294,53898,33.78,-82.816,+0196.6,2016,11,13,49.0,42.2,1001.0,9.4,3.3,7.0,57.2,42.8,99.99,999.9,0,1,0,0,0,0
316,720294,53898,33.78,-82.816,+0196.6,2016,05,10,69.2,55.2,996.5,10.0,2.5,8.9,80.6,59.0,99.99,999.9,0,1,0,0,0,0
317,720294,53898,33.78,-82.816,+0196.6,2016,10,30,72.0,55.6,997.6,10.0,4.0,11.1,86.0,60.8,0.0,999.9,0,0,0,0,0,0
318,720294,53898,33.78,-82.816,+0196.6,2016,09,18,77.0,69.9,994.2,9.3,2.1,9.9,87.8,68.0,99.99,999.9,0,1,0,0,0,0
319,720294,53898,33.78,-82.816,+0196.6,2016,05,13,75.6,61.5,992.1,10.0,5.0,11.1,86.0,66.2,0.0,999.9,0,0,0,0,0,0
320,720294,53898,33.78,-82.816,+0196.6,2016,06,13,86.1,69.6,991.0,10.0,3.5,6.0,96.8,75.2,0.0,999.9,0,0,0,0,0,0
321,720294,53898,33.78,-82.816,+0196.6,2016,05,07,61.8,44.7,989.9,10.0,1.6,14.0,78.8,50.0,0.0,999.9,0,0,0,0,0,0
322,720294,53898,33.78,-82.816,+0196.6,2016,01,26,46.5,41.1,999.4,10.0,1.0,8.9,62.6,35.6,0.0,999.9,0,0,0,0,0,0
323,720294,53898,33.78,-82.816,+0196.6,2016,02,29,60.5,43.9,994.8,10.0,4.8,15.9,77.0,50.0,0.0,999.9,0,0,0,0,0,0
324,720294,53898,33.78,-82.816,+0196.6,2016,08,20,79.2,75.3,991.2,9.8,2.3,8.0,89.6,75.2,99.99,999.9,0,1,0,0,1,0
325,720294,53898,33.78,-82.816,+0196.6,2016,08,12,82.4,78.3,993.8,9.9,1.7,7.0,95.0,78.8,99.99,999.9,0,1,0,0,1,0
326,720294,53898,33.78,-82.816,+0196.6,2016,04,09,51.6,28.2,992.5,10.0,7.6,21.0,60.8,37.4,0.0,999.9,0,0,0,0,0,0
327,720294,53898,33.78,-82.816,+0196.6,2016,12,04,47.3,46.6,998.6,7.9,3.5,8.0,51.8,44.6,99.99,999.9,0,1,0,0,0,0
328,720294,53898,33.78,-82.816,+0196.6,2016,08,16,83.8,74.5,999.2,10.0,2.6,9.9,96.8,75.2,0.0,999.9,0,0,0,0,0,0
329,720294,53898,33.78,-82.816,+0196.6,2016,08,31,81.2,71.5,992.3,9.7,2.0,7.0,96.8,69.8,0.0,999.9,0,0,0,0,0,0
330,720294,53898,33.78,-82.816,+0196.6,2016,01,01,56.7,53.0,996.7,10.0,4.3,8.9,62.6,51.8,99.99,999.9,0,1,0,0,0,0
331,720294,53898,33.78,-82.816,+0196.6,2016,12,02,51.1,34.5,996.4,10.0,5.5,11.1,62.6,41.0,0.0,999.9,0,0,0,0,0,0
332,720294,53898,33.78,-82.816,+0196.6,2016,11,04,71.2,56.3,995.9,10.0,4.9,11.1,80.6,62.6,0.0,999.9,0,0,0,0,0,0
333,720294,53898,33.78,-82.816,+0196.6,2016,03,17,64.3,38.5,990.4,10.0,0.3,9.9,78.8,48.2,0.0,999.9,0,0,0,0,0,0
334,720294,53898,33.78,-82.816,+0196.6,2016,06,14,84.1,72.1,989.4,9.0,2.7,11.1,96.8,75.2,99.99,999.9,0,1,0,0,1,0
