f0_,a_stn,a_wban,lat,lon,elev,year,mo,da,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
168,747809,03832,33.983,-83.668,+0287.4,2015,06,24,84.3,74.8,985.6,10.0,1.9,11.1,95.0,77.0,99.99,999.9,0,1,0,0,1,0
169,747809,03832,33.983,-83.668,+0287.4,2015,07,01,76.6,70.6,983.9,9.9,4.3,11.1,86.0,69.8,99.99,999.9,0,1,0,0,1,0
170,747809,03832,33.983,-83.668,+0287.4,2015,07,15,79.5,72.3,978.1,9.9,7.4,14.0,89.6,71.6,99.99,999.9,0,1,0,0,1,0
171,747809,03832,33.983,-83.668,+0287.4,2015,07,18,83.2,75.7,984.2,9.8,0.2,5.1,95.0,73.4,99.99,999.9,0,1,0,0,1,0
172,747809,03832,33.983,-83.668,+0287.4,2015,08,06,79.8,73.5,981.7,9.6,2.4,9.9,91.4,73.4,99.99,999.9,0,1,0,0,1,0
173,747809,03832,33.983,-83.668,+0287.4,2015,08,18,75.4,73.9,984.6,7.9,1.5,5.1,84.2,69.8,99.99,999.9,1,1,0,0,1,0
174,747809,03832,33.983,-83.668,+0287.4,2015,09,08,76.2,68.7,984.6,9.9,0.6,5.1,86.0,69.8,99.99,999.9,0,1,0,0,0,0
175,747809,03832,33.983,-83.668,+0287.4,2015,10,02,62.3,58.9,976.7,8.3,3.6,8.9,68.0,59.0,99.99,999.9,0,1,0,0,1,0
176,747809,03832,33.983,-83.668,+0287.4,2015,10,13,67.5,56.0,976.8,9.7,5.5,9.9,80.6,60.8,99.99,999.9,0,1,0,0,1,0
177,747809,03832,33.983,-83.668,+0287.4,2015,10,26,62.5,59.4,988.4,8.1,4.9,14.0,66.2,53.6,99.99,999.9,0,1,0,0,0,0
178,747809,03832,33.983,-83.668,+0287.4,2015,12,26,67.3,62.0,991.3,10.0,1.1,8.0,78.8,59.0,99.99,999.9,0,1,0,0,0,0
179,720257,63835,31.397,-84.895,+0065.2,2015,01,24,53.9,46.6,1004.4,8.5,6.5,12.0,62.6,44.6,99.99,999.9,0,1,0,0,0,0
180,720257,63835,31.397,-84.895,+0065.2,2015,03,12,69.8,66.0,1014.9,6.5,1.6,7.0,80.6,60.8,99.99,999.9,1,1,0,0,0,0
181,720257,63835,31.397,-84.895,+0065.2,2015,03,14,67.8,60.6,1011.0,7.8,6.0,14.0,82.4,59.0,99.99,999.9,0,1,0,0,0,0
182,720257,63835,31.397,-84.895,+0065.2,2015,03,20,70.1,66.7,1010.6,6.6,1.0,6.0,82.4,62.6,99.99,999.9,1,1,0,0,0,0
183,720257,63835,31.397,-84.895,+0065.2,2015,03,30,60.3,51.2,1016.1,10.0,3.1,12.0,78.8,48.2,99.99,999.9,0,1,0,0,0,0
184,720257,63835,31.397,-84.895,+0065.2,2015,04,16,69.8,69.7,1012.1,8.3,2.8,8.0,75.2,68.0,99.99,999.9,1,1,0,0,0,0
185,720257,63835,31.397,-84.895,+0065.2,2015,04,18,69.7,68.1,1006.7,7.1,0.6,5.1,77.0,64.4,99.99,999.9,1,1,0,0,0,0
186,720257,63835,31.397,-84.895,+0065.2,2015,05,14,74.1,66.0,1013.7,9.8,1.7,11.1,91.4,62.6,99.99,999.9,0,1,0,0,1,0
187,720257,63835,31.397,-84.895,+0065.2,2015,05,20,79.4,69.3,1007.9,9.6,2.5,8.0,91.4,68.0,99.99,999.9,0,1,0,0,0,0
188,720257,63835,31.397,-84.895,+0065.2,2015,05,25,77.5,68.9,1014.6,9.9,3.1,8.0,86.0,69.8,99.99,999.9,0,1,0,0,1,0
189,720257,63835,31.397,-84.895,+0065.2,2015,06,10,77.1,73.1,1006.0,8.3,1.4,6.0,87.8,71.6,99.99,999.9,0,1,0,0,1,0
190,720257,63835,31.397,-84.895,+0065.2,2015,06,12,77.9,72.4,1010.6,9.5,2.0,8.9,91.4,69.8,99.99,999.9,0,1,0,0,0,0
191,720257,63835,31.397,-84.895,+0065.2,2015,07,24,81.3,76.5,1007.2,8.6,0.7,8.9,95.0,75.2,99.99,999.9,0,1,0,0,1,0
192,720257,63835,31.397,-84.895,+0065.2,2015,07,28,83.5,75.6,1006.8,9.0,0.2,12.0,98.6,73.4,99.99,999.9,0,1,0,0,1,0
193,720257,63835,31.397,-84.895,+0065.2,2015,08,06,82.8,76.9,1008.0,9.9,3.2,13.0,89.6,78.8,99.99,999.9,0,1,0,0,1,0
194,720257,63835,31.397,-84.895,+0065.2,2015,08,16,81.3,72.3,1010.8,10.0,1.8,7.0,89.6,71.6,99.99,999.9,0,1,0,0,1,0
195,720257,63835,31.397,-84.895,+0065.2,2015,08,17,79.8,74.9,1011.1,10.0,1.5,7.0,86.0,75.2,99.99,999.9,0,1,0,0,1,0
196,720257,63835,31.397,-84.895,+0065.2,2015,08,23,83.5,77.5,1007.5,9.5,1.1,8.9,93.2,75.2,99.99,999.9,0,1,0,0,1,0
197,720257,63835,31.397,-84.895,+0065.2,2015,09,12,75.9,71.6,1004.7,8.8,0.9,5.1,80.6,71.6,99.99,999.9,0,1,0,0,0,0
198,720257,63835,31.397,-84.895,+0065.2,2015,09,24,74.6,69.0,1009.3,9.9,1.8,8.0,80.6,71.6,99.99,999.9,0,1,0,0,0,0
199,720257,63835,31.397,-84.895,+0065.2,2015,09,27,74.5,70.6,1008.3,10.0,2.1,8.0,78.8,69.8,99.99,999.9,0,1,0,0,0,0
200,720257,63835,31.397,-84.895,+0065.2,2015,10,27,68.7,66.1,1006.9,9.0,6.9,14.0,73.4,64.4,99.99,999.9,0,1,0,0,0,0
201,720257,63835,31.397,-84.895,+0065.2,2015,11,01,74.2,70.5,1006.1,7.9,0.8,5.1,77.0,71.6,99.99,999.9,0,1,0,0,1,0
202,720257,63835,31.397,-84.895,+0065.2,2015,12,16,54.6,51.4,1006.2,9.4,0.2,4.1,69.8,42.8,99.99,999.9,0,1,0,0,0,0
203,720257,63835,31.397,-84.895,+0065.2,2015,12,28,74.5,69.7,1006.3,9.9,3.1,11.1,80.6,69.8,99.99,999.9,0,1,0,0,1,0
204,720268,53882,30.983,-84.633,+0043.0,2015,01,04,70.6,68.6,1015.2,8.2,6.5,14.0,75.2,62.6,99.99,999.9,0,1,0,0,1,0
205,720268,53882,30.983,-84.633,+0043.0,2015,02,02,59.8,51.4,1009.5,9.4,11.9,22.0,66.2,46.4,99.99,999.9,0,1,0,0,0,0
206,720268,53882,30.983,-84.633,+0043.0,2015,02,05,52.4,44.7,1012.5,8.2,7.2,13.0,62.6,46.4,99.99,999.9,0,1,0,0,0,0
207,720268,53882,30.983,-84.633,+0043.0,2015,03,19,70.7,63.6,1012.1,7.5,3.8,8.9,82.4,64.4,99.99,999.9,0,1,0,0,0,0
208,720268,53882,30.983,-84.633,+0043.0,2015,03,22,70.3,66.4,1010.8,8.4,2.9,8.9,78.8,66.2,99.99,999.9,0,1,0,0,0,0
209,720268,53882,30.983,-84.633,+0043.0,2015,03,27,64.4,58.3,1005.3,9.5,7.5,17.1,66.2,59.0,99.99,999.9,0,1,0,0,0,0
210,720268,53882,30.983,-84.633,+0043.0,2015,04,17,69.3,65.9,1013.5,9.0,6.3,8.9,78.8,64.4,99.99,999.9,0,1,0,0,0,0
211,720268,53882,30.983,-84.633,+0043.0,2015,04,18,74.6,70.7,1009.1,6.2,3.0,11.1,84.2,68.0,99.99,999.9,1,1,0,0,1,0
212,720268,53882,30.983,-84.633,+0043.0,2015,04,29,67.1,63.2,1002.5,9.5,6.0,14.0,78.8,62.6,99.99,999.9,0,1,0,0,1,0
213,720268,53882,30.983,-84.633,+0043.0,2015,05,25,81.1,69.8,1016.9,10.0,5.6,12.0,91.4,73.4,99.99,999.9,0,1,0,0,1,0
214,720268,53882,30.983,-84.633,+0043.0,2015,06,09,80.3,73.2,1009.6,10.0,4.0,12.0,93.2,73.4,99.99,999.9,0,1,0,0,0,0
215,720268,53882,30.983,-84.633,+0043.0,2015,06,21,87.5,75.8,1013.2,9.5,4.5,14.0,98.6,78.8,99.99,999.9,0,1,0,0,1,0
216,720268,53882,30.983,-84.633,+0043.0,2015,06,23,82.8,74.8,1014.8,10.0,3.8,14.0,98.6,73.4,99.99,999.9,0,1,0,0,1,0
217,720268,53882,30.983,-84.633,+0043.0,2015,06,28,79.5,75.1,1009.6,9.6,4.6,11.1,87.8,75.2,99.99,999.9,0,1,0,0,1,0
218,720268,53882,30.983,-84.633,+0043.0,2015,07,15,86.9,78.3,1007.4,9.8,6.5,14.0,98.6,80.6,99.99,999.9,0,1,0,0,1,0
219,720268,53882,30.983,-84.633,+0043.0,2015,07,19,86.8,77.0,1010.6,8.9,3.2,15.0,98.6,78.8,99.99,999.9,0,1,0,0,1,0
220,720268,53882,30.983,-84.633,+0043.0,2015,07,22,86.9,74.2,1008.3,9.6,5.1,15.0,100.4,77.0,99.99,999.9,0,1,0,0,1,0
221,720268,53882,30.983,-84.633,+0043.0,2015,07,25,83.5,75.6,1008.1,10.0,5.5,13.0,95.0,75.2,99.99,999.9,0,1,0,0,0,0
222,720268,53882,30.983,-84.633,+0043.0,2015,07,29,88.8,76.9,1009.0,9.2,2.8,8.9,100.4,78.8,99.99,999.9,0,1,0,0,1,0
223,720268,53882,30.983,-84.633,+0043.0,2015,09,09,79.5,72.5,1009.8,8.0,2.0,11.1,91.4,71.6,99.99,999.9,0,1,0,0,0,0
224,720268,53882,30.983,-84.633,+0043.0,2015,09,10,77.3,73.1,1008.9,7.3,2.9,21.0,87.8,71.6,99.99,999.9,0,1,0,0,0,0
225,720268,53882,30.983,-84.633,+0043.0,2015,09,22,77.9,66.0,1010.0,10.0,6.4,14.0,89.6,69.8,99.99,999.9,0,1,0,0,0,0
226,720268,53882,30.983,-84.633,+0043.0,2015,09,24,73.9,66.3,1011.3,10.0,5.9,11.1,77.0,71.6,99.99,999.9,0,1,0,0,0,0
227,720268,53882,30.983,-84.633,+0043.0,2015,09,28,74.4,70.4,1008.4,9.9,6.8,11.1,78.8,71.6,99.99,999.9,0,1,0,0,0,0
228,720268,53882,30.983,-84.633,+0043.0,2015,10,01,74.7,70.0,1002.7,10.0,5.4,14.0,80.6,71.6,99.99,999.9,0,1,0,0,0,0
229,720268,53882,30.983,-84.633,+0043.0,2015,11,08,65.4,62.8,1013.2,8.5,9.6,22.0,71.6,59.0,99.99,999.9,0,1,0,0,0,0
230,720268,53882,30.983,-84.633,+0043.0,2015,12,02,66.2,64.1,1008.9,5.7,3.5,11.1,69.8,60.8,99.99,999.9,1,1,0,0,0,0
231,720268,53882,30.983,-84.633,+0043.0,2015,12,18,57.1,48.5,1011.7,9.5,7.3,14.0,71.6,48.2,99.99,999.9,0,1,0,0,0,0
232,720268,53882,30.983,-84.633,+0043.0,2015,12,21,56.6,51.4,1020.2,10.0,4.6,8.0,71.6,46.4,99.99,999.9,0,1,0,0,0,0
233,720268,53882,30.983,-84.633,+0043.0,2015,12,29,72.7,69.7,1011.3,7.1,3.8,11.1,80.6,69.8,99.99,999.9,0,1,0,0,0,0
234,720294,53898,33.78,-82.816,+0196.6,2015,01,16,44.0,40.2,996.7,6.3,3.7,7.0,60.8,35.6,99.99,999.9,0,1,0,0,0,0
235,720294,53898,33.78,-82.816,+0196.6,2015,01,23,47.3,43.5,997.4,7.1,4.5,11.1,55.4,42.8,99.99,999.9,0,1,0,0,0,0
236,720294,53898,33.78,-82.816,+0196.6,2015,02,02,55.0,48.3,987.0,9.4,12.1,27.0,60.8,41.0,99.99,999.9,0,1,0,0,0,0
237,720294,53898,33.78,-82.816,+0196.6,2015,02,16,38.4,21.4,998.1,9.9,3.3,7.0,44.6,33.8,99.99,999.9,0,1,0,0,0,0
238,720294,53898,33.78,-82.816,+0196.6,2015,03,01,41.2,36.9,1009.7,4.6,3.7,8.0,48.2,35.6,99.99,999.9,0,1,0,0,0,0
239,720294,53898,33.78,-82.816,+0196.6,2015,03,23,60.5,56.7,992.5,9.7,3.8,8.9,69.8,55.4,99.99,999.9,0,1,0,0,0,0
240,720294,53898,33.78,-82.816,+0196.6,2015,03,25,62.7,61.2,997.5,9.1,1.8,7.0,69.8,55.4,99.99,999.9,0,1,0,0,0,0
241,720294,53898,33.78,-82.816,+0196.6,2015,04,01,70.9,57.6,992.4,9.9,5.2,11.1,84.2,60.8,99.99,999.9,0,1,0,0,0,0
242,720294,53898,33.78,-82.816,+0196.6,2015,04,02,67.0,60.9,998.4,8.6,4.3,11.1,77.0,60.8,99.99,999.9,0,1,0,0,1,0
243,720294,53898,33.78,-82.816,+0196.6,2015,04,17,60.4,60.4,997.3,7.3,1.1,5.1,68.0,55.4,99.99,999.9,0,1,0,0,0,0
244,720294,53898,33.78,-82.816,+0196.6,2015,05,26,78.9,72.6,1000.0,9.6,3.8,22.9,89.6,69.8,99.99,999.9,0,1,0,0,1,0
245,720294,53898,33.78,-82.816,+0196.6,2015,05,27,73.7,69.7,999.9,8.7,1.8,8.9,86.0,68.0,99.99,999.9,0,1,0,0,0,0
246,720294,53898,33.78,-82.816,+0196.6,2015,06,09,77.2,74.6,990.1,9.5,4.0,8.9,87.8,71.6,99.99,999.9,0,1,0,0,1,0
247,720294,53898,33.78,-82.816,+0196.6,2015,06,27,83.1,76.2,989.6,9.9,5.1,12.0,93.2,77.0,99.99,999.9,0,1,0,0,1,0
248,720294,53898,33.78,-82.816,+0196.6,2015,08,01,83.8,71.9,990.7,9.9,3.2,6.0,96.8,77.0,99.99,999.9,0,1,0,0,0,0
249,720294,53898,33.78,-82.816,+0196.6,2015,08,30,72.9,70.7,996.7,7.6,1.7,7.0,77.0,68.0,99.99,999.9,0,1,0,0,1,0
250,720294,53898,33.78,-82.816,+0196.6,2015,09,09,79.0,77.3,991.6,7.3,3.4,9.9,87.8,77.0,99.99,999.9,0,1,0,0,1,0
251,720294,53898,33.78,-82.816,+0196.6,2015,09,30,77.2,74.8,986.4,5.5,0.5,4.1,86.0,71.6,99.99,999.9,1,1,0,0,0,0
252,720294,53898,33.78,-82.816,+0196.6,2015,10,13,67.8,64.6,986.4,9.9,4.0,8.9,80.6,60.8,99.99,999.9,0,1,0,0,0,0
253,720294,53898,33.78,-82.816,+0196.6,2015,10,28,67.1,65.7,988.3,6.0,4.2,11.1,80.6,59.0,99.99,999.9,0,1,0,0,0,0
254,720294,53898,33.78,-82.816,+0196.6,2015,11,01,61.5,61.5,992.9,6.0,1.8,6.0,66.2,57.2,99.99,999.9,0,1,0,0,0,0
255,720294,53898,33.78,-82.816,+0196.6,2015,11,02,66.7,66.7,991.6,4.9,3.0,7.0,68.0,66.2,99.99,999.9,0,1,0,0,1,0
256,720294,53898,33.78,-82.816,+0196.6,2015,11,06,71.3,71.0,998.5,4.1,2.6,7.0,80.6,68.0,99.99,999.9,0,1,0,0,0,0
257,720294,53898,33.78,-82.816,+0196.6,2015,12,02,63.6,62.9,989.9,6.9,3.7,8.9,66.2,55.4,99.99,999.9,1,1,0,0,0,0
258,720294,53898,33.78,-82.816,+0196.6,2015,12,17,62.8,62.4,987.7,6.5,2.3,8.0,69.8,59.0,99.99,999.9,0,1,0,0,0,0
259,720294,53898,33.78,-82.816,+0196.6,2015,12,23,63.9,63.9,990.9,2.9,1.3,9.9,66.2,62.6,99.99,999.9,1,1,0,0,1,0
260,720294,53898,33.78,-82.816,+0196.6,2015,12,24,69.1,69.1,993.2,7.1,4.7,8.9,73.4,62.6,99.99,999.9,0,1,0,0,1,0
261,720294,53898,33.78,-82.816,+0196.6,2015,12,26,69.9,67.7,1001.0,9.0,2.5,8.9,80.6,62.6,99.99,999.9,0,1,0,0,0,0
262,720301,63846,32.646,-81.596,+0057.3,2015,01,05,52.5,45.0,1020.4,10.0,6.7,14.0,71.6,42.8,99.99,999.9,0,1,0,0,0,0
263,720301,63846,32.646,-81.596,+0057.3,2015,01,13,51.1,51.1,1016.0,2.0,2.2,9.9,54.7,41.9,99.99,999.9,1,1,0,0,0,0
264,720301,63846,32.646,-81.596,+0057.3,2015,01,14,41.1,40.7,1017.8,5.2,6.8,9.9,54.1,38.7,99.99,999.9,0,1,0,0,0,0
265,720301,63846,32.646,-81.596,+0057.3,2015,01,16,43.5,40.6,1014.2,6.9,3.7,8.9,54.7,37.4,99.99,999.9,0,1,0,0,0,0
266,720301,63846,32.646,-81.596,+0057.3,2015,02,17,49.9,46.1,1003.3,9.6,7.7,15.0,63.5,33.4,99.99,999.9,0,1,0,0,0,0
267,720301,63846,32.646,-81.596,+0057.3,2015,03,01,41.5,41.0,1026.0,6.1,4.6,8.9,51.1,37.9,99.99,999.9,0,1,0,0,0,0
268,720301,63846,32.646,-81.596,+0057.3,2015,03,19,55.4,53.3,1013.6,8.3,5.0,12.0,73.6,52.3,99.99,999.9,0,1,0,0,0,0
269,720301,63846,32.646,-81.596,+0057.3,2015,03,24,59.0,54.4,1013.5,9.8,3.2,8.0,72.5,53.2,99.99,999.9,0,1,0,0,0,0
270,720301,63846,32.646,-81.596,+0057.3,2015,03,30,51.3,43.1,1016.9,10.0,4.5,13.0,68.4,35.2,99.99,999.9,0,1,0,0,0,0
271,720301,63846,32.646,-81.596,+0057.3,2015,05,14,72.1,63.9,1016.9,7.3,3.0,9.9,87.8,61.5,99.99,999.9,1,1,0,0,0,0
272,720301,63846,32.646,-81.596,+0057.3,2015,05,27,76.8,71.0,1016.8,9.3,2.3,12.0,91.0,67.1,99.99,999.9,0,1,0,0,1,0
273,720301,63846,32.646,-81.596,+0057.3,2015,06,01,77.6,69.2,1011.5,9.8,1.7,7.0,91.4,67.3,99.99,999.9,0,1,0,0,1,0
274,720301,63846,32.646,-81.596,+0057.3,2015,07,03,77.4,73.1,1010.0,9.3,4.2,21.0,93.9,70.9,99.99,999.9,0,1,0,0,0,0
275,720301,63846,32.646,-81.596,+0057.3,2015,07,14,83.2,74.7,1003.9,9.9,2.9,14.0,96.8,74.7,99.99,999.9,0,1,0,0,1,0
276,720301,63846,32.646,-81.596,+0057.3,2015,07,19,83.3,77.3,1009.0,9.2,2.4,11.1,97.2,75.4,99.99,999.9,0,1,0,0,1,0
277,720301,63846,32.646,-81.596,+0057.3,2015,08,01,78.3,75.3,1006.5,7.7,1.2,11.1,96.1,72.0,99.99,999.9,1,1,0,0,1,0
278,720301,63846,32.646,-81.596,+0057.3,2015,08,30,75.3,73.1,1012.7,9.3,3.1,15.0,86.9,71.6,99.99,999.9,0,1,0,0,1,0
279,720301,63846,32.646,-81.596,+0057.3,2015,12,18,61.6,54.3,1006.5,8.2,7.0,17.1,73.9,49.1,99.99,999.9,0,1,0,0,0,0
280,720347,63877,33.598,-83.139,+0206.4,2015,01,02,47.0,44.8,1000.2,9.7,0.4,4.1,51.8,44.6,99.99,999.9,0,1,0,0,0,0
281,720347,63877,33.598,-83.139,+0206.4,2015,01,11,38.4,23.8,1007.3,9.8,0.7,5.1,46.4,32.0,99.99,999.9,0,1,0,0,0,0
282,720347,63877,33.598,-83.139,+0206.4,2015,01,23,46.4,42.3,994.8,6.2,2.2,7.0,53.6,41.0,99.99,999.9,0,1,0,0,0,0
283,720347,63877,33.598,-83.139,+0206.4,2015,02,16,39.0,19.0,995.4,9.9,2.3,8.0,46.4,33.8,99.99,999.9,0,1,0,0,0,0
284,720347,63877,33.598,-83.139,+0206.4,2015,03,09,62.5,39.0,997.2,10.0,0.8,6.0,71.6,53.6,99.99,999.9,0,1,0,0,0,0
285,720347,63877,33.598,-83.139,+0206.4,2015,03,10,66.5,56.2,995.8,10.0,4.2,12.0,80.6,59.0,99.99,999.9,0,1,0,0,0,0
286,720347,63877,33.598,-83.139,+0206.4,2015,03,19,55.7,44.4,994.1,6.3,2.2,5.1,66.2,48.2,99.99,999.9,0,1,0,0,0,0
287,720347,63877,33.598,-83.139,+0206.4,2015,04,04,69.2,48.7,991.8,9.2,5.6,8.9,77.0,59.0,99.99,999.9,0,1,0,0,0,0
288,720347,63877,33.598,-83.139,+0206.4,2015,04,07,66.3,63.6,996.9,8.0,1.9,6.0,80.6,59.0,99.99,999.9,0,1,0,0,0,0
289,720347,63877,33.598,-83.139,+0206.4,2015,05,01,63.4,45.2,988.0,10.0,3.1,8.9,75.2,46.4,99.99,999.9,0,1,0,0,0,0
290,720347,63877,33.598,-83.139,+0206.4,2015,05,11,79.9,66.1,993.8,10.0,2.4,8.9,93.2,68.0,99.99,999.9,0,1,0,0,1,0
291,720347,63877,33.598,-83.139,+0206.4,2015,05,26,76.3,68.0,997.9,9.7,5.1,8.0,87.8,66.2,99.99,999.9,0,1,0,0,1,0
292,720347,63877,33.598,-83.139,+0206.4,2015,05,31,73.7,64.6,993.5,8.5,2.6,8.0,87.8,60.8,99.99,999.9,1,1,0,0,0,0
293,720347,63877,33.598,-83.139,+0206.4,2015,06,01,66.3,61.2,992.6,7.4,2.1,8.9,86.0,50.0,99.99,999.9,1,1,0,0,1,0
294,720347,63877,33.598,-83.139,+0206.4,2015,06,04,60.9,57.6,991.8,9.0,0.4,4.1,77.0,51.8,99.99,999.9,0,1,0,0,0,0
295,720347,63877,33.598,-83.139,+0206.4,2015,06,12,74.2,66.5,992.9,9.3,2.8,9.9,86.0,60.8,99.99,999.9,0,1,0,0,0,0
296,720347,63877,33.598,-83.139,+0206.4,2015,06,19,73.9,66.4,992.9,7.9,1.6,7.0,93.2,59.0,99.99,999.9,0,1,0,0,1,0
297,720347,63877,33.598,-83.139,+0206.4,2015,06,24,82.4,73.3,993.2,9.6,2.4,12.0,98.6,71.6,99.99,999.9,0,1,0,0,1,0
298,720347,63877,33.598,-83.139,+0206.4,2015,07,01,74.5,68.6,991.4,9.8,2.6,6.0,86.0,66.2,99.99,999.9,0,1,0,0,1,0
299,720347,63877,33.598,-83.139,+0206.4,2015,09,24,67.6,64.7,993.9,8.8,0.5,5.1,71.6,55.4,99.99,999.9,0,1,0,0,0,0
300,720347,63877,33.598,-83.139,+0206.4,2015,11,02,65.4,65.4,989.5,4.6,0.5,5.1,68.0,64.4,99.99,999.9,0,1,0,0,0,0
301,720347,63877,33.598,-83.139,+0206.4,2015,11,07,70.0,69.4,994.5,5.9,1.1,8.0,71.6,64.4,99.99,999.9,1,1,0,0,0,0
302,720347,63877,33.598,-83.139,+0206.4,2015,12,24,68.7,68.7,991.0,7.4,6.3,11.1,71.6,62.6,99.99,999.9,0,1,0,0,1,0
303,720347,63877,33.598,-83.139,+0206.4,2015,12,28,70.0,68.8,990.8,8.1,4.5,9.9,75.2,68.0,99.99,999.9,0,1,0,0,0,0
304,720347,63877,33.598,-83.139,+0206.4,2015,12,29,71.1,67.2,990.5,9.0,6.5,12.0,77.0,68.0,99.99,999.9,0,1,0,0,0,0
305,720348,63886,33.154,-83.241,+0117.0,2015,02,01,48.1,39.4,1008.1,10.0,0.4,4.1,64.4,35.6,99.99,999.9,0,1,0,0,0,0
306,720348,63886,33.154,-83.241,+0117.0,2015,02,24,43.4,41.6,1006.1,6.7,1.6,6.0,51.8,37.4,99.99,999.9,0,1,0,0,0,0
307,720348,63886,33.154,-83.241,+0117.0,2015,02,26,41.5,38.8,995.4,7.6,3.1,8.0,51.8,37.4,99.99,999.9,0,1,0,0,0,0
308,720348,63886,33.154,-83.241,+0117.0,2015,03,03,59.5,56.8,1009.0,8.1,0.8,5.1,68.0,53.6,99.99,999.9,0,1,0,0,0,0
309,720348,63886,33.154,-83.241,+0117.0,2015,03,06,43.2,36.6,1013.0,8.9,4.2,8.9,51.8,37.4,99.99,999.9,0,1,0,0,0,0
310,720348,63886,33.154,-83.241,+0117.0,2015,03,21,63.4,57.9,1004.7,10.0,1.8,6.0,75.2,53.6,99.99,999.9,0,1,0,0,0,0
311,720348,63886,33.154,-83.241,+0117.0,2015,03,22,58.0,56.3,1003.6,7.9,0.7,6.0,68.0,53.6,99.99,999.9,0,1,0,0,0,0
312,720348,63886,33.154,-83.241,+0117.0,2015,03,31,58.6,51.2,1004.0,9.0,1.1,8.9,78.8,42.8,99.99,999.9,0,1,0,0,1,0
313,720348,63886,33.154,-83.241,+0117.0,2015,04,03,67.5,59.5,1005.7,5.5,0.6,5.1,86.0,59.0,99.99,999.9,1,1,0,0,0,0
314,720348,63886,33.154,-83.241,+0117.0,2015,04,04,68.2,55.9,1003.4,9.5,2.9,9.9,73.4,60.8,99.99,999.9,0,1,0,0,1,0
315,720348,63886,33.154,-83.241,+0117.0,2015,04,06,63.1,53.4,1009.6,9.9,0.4,4.1,77.0,55.4,99.99,999.9,0,1,0,0,0,0
316,720348,63886,33.154,-83.241,+0117.0,2015,04,16,57.5,56.2,1009.2,9.5,5.4,8.9,64.4,55.4,99.99,999.9,0,1,0,0,0,0
317,720348,63886,33.154,-83.241,+0117.0,2015,04,19,69.1,69.1,997.7,7.2,0.0,5.1,71.6,68.0,99.99,999.9,0,1,0,0,1,0
318,720348,63886,33.154,-83.241,+0117.0,2015,05,18,74.6,69.6,1008.4,10.0,0.4,7.0,89.6,68.0,99.99,999.9,0,1,0,0,0,0
319,720348,63886,33.154,-83.241,+0117.0,2015,05,25,76.1,66.1,1010.2,9.8,1.0,5.1,87.8,68.0,99.99,999.9,0,1,0,0,0,0
320,720348,63886,33.154,-83.241,+0117.0,2015,05,28,76.2,70.2,1008.2,9.8,0.4,2.9,86.0,69.8,99.99,999.9,0,1,0,0,0,0
321,720348,63886,33.154,-83.241,+0117.0,2015,06,01,74.8,70.3,1003.8,9.3,1.1,8.0,86.0,68.0,99.99,999.9,0,1,0,0,1,0
322,720348,63886,33.154,-83.241,+0117.0,2015,06,08,78.1,72.3,1003.5,9.4,0.5,9.9,87.8,69.8,99.99,999.9,0,1,0,0,1,0
323,720348,63886,33.154,-83.241,+0117.0,2015,06,09,74.8,72.6,999.8,7.1,0.2,14.0,86.0,68.0,99.99,999.9,0,1,0,0,1,0
324,720348,63886,33.154,-83.241,+0117.0,2015,06,12,77.4,69.2,1004.3,7.7,0.5,6.0,87.8,69.8,99.99,999.9,0,1,0,0,0,0
325,720348,63886,33.154,-83.241,+0117.0,2015,08,05,82.1,70.9,1002.4,10.0,0.1,5.1,91.4,73.4,99.99,999.9,0,1,0,0,1,0
326,720348,63886,33.154,-83.241,+0117.0,2015,08,06,80.3,72.0,1000.6,10.0,0.7,7.0,91.4,73.4,99.99,999.9,0,1,0,0,1,0
327,720348,63886,33.154,-83.241,+0117.0,2015,08,29,76.1,69.1,1007.1,10.0,1.4,6.0,82.4,71.6,99.99,999.9,0,1,0,0,0,0
328,720348,63886,33.154,-83.241,+0117.0,2015,08,31,74.2,67.6,1005.0,9.7,1.0,5.1,84.2,68.0,99.99,999.9,0,1,0,0,0,0
329,720348,63886,33.154,-83.241,+0117.0,2015,09,07,75.8,68.9,1004.1,10.0,1.5,6.0,82.4,69.8,99.99,999.9,0,1,0,0,0,0
330,720348,63886,33.154,-83.241,+0117.0,2015,10,02,63.9,60.6,994.6,9.0,4.2,6.0,69.8,60.8,99.99,999.9,0,1,0,0,1,0
331,720348,63886,33.154,-83.241,+0117.0,2015,10,28,67.8,64.2,997.4,7.1,1.0,6.0,77.0,59.0,99.99,999.9,0,1,0,0,0,0
332,720348,63886,33.154,-83.241,+0117.0,2015,11,01,63.2,60.7,1001.4,7.4,0.7,4.1,64.4,60.8,99.99,999.9,0,1,0,0,0,0
333,720348,63886,33.154,-83.241,+0117.0,2015,11,07,69.4,65.9,1005.9,5.2,0.8,8.9,77.0,64.4,99.99,999.9,1,1,0,0,0,0
334,720348,63886,33.154,-83.241,+0117.0,2015,12,02,62.7,60.9,999.7,7.6,0.4,6.0,68.0,53.6,99.99,999.9,0,1,0,0,0,0
335,720348,63886,33.154,-83.241,+0117.0,2015,12,14,66.3,63.4,998.3,8.3,0.4,9.9,71.6,60.8,99.99,999.9,1,1,0,0,0,0
